location,date,variant,num_sequences,perc_sequences,num_sequences_total
Ghana,2021-05-31,B.1.620,0,0.0,54
Ghana,2021-05-31,B.1.258,0,0.0,54
Ghana,2021-05-31,B.1.221,,,54
Ghana,2021-05-31,B.1.1.519,,,54
Ghana,2021-05-31,B.1.177,0,0.0,54
Ghana,2021-05-31,Beta,0,0.0,54
Ghana,2021-05-31,Alpha,1,1.85,54
Ghana,2021-05-31,Gamma,0,0.0,54
Ghana,2021-05-31,Delta,5,9.26,54
Ghana,2021-05-31,Kappa,0,0.0,54
Ghana,2021-05-31,Epsilon,,,54
Ghana,2021-05-31,Eta,3,5.56,54
Ghana,2021-05-31,Iota,0,0.0,54
Ghana,2021-05-31,Lambda,,,54
Ghana,2021-05-31,Mu,,,54
Ghana,2021-05-31,S:677H.Robin1,,,54
Ghana,2021-05-31,S:677P.Pelican,,,54
Ghana,2021-05-31,B.1.1.302,,,54
Ghana,2021-05-31,B.1.1.277,,,54
Ghana,2021-05-31,B.1.367,,,54
Ghana,2021-05-31,others,45,83.33,54
Ghana,2021-05-31,non_who,45,83.33,54
Ghana,2021-06-28,B.1.160,,,34
Ghana,2021-06-28,B.1.620,0,0.0,34
Ghana,2021-06-28,B.1.258,0,0.0,34
Ghana,2021-06-28,B.1.221,,,34
Ghana,2021-06-28,B.1.1.519,,,34
Ghana,2021-06-28,B.1.177,0,0.0,34
Ghana,2021-06-28,Beta,0,0.0,34
Ghana,2021-06-28,Alpha,0,0.0,34
Ghana,2021-06-28,Gamma,0,0.0,34
Ghana,2021-06-28,Delta,24,70.59,34
Ghana,2021-06-28,Kappa,0,0.0,34
Ghana,2021-06-28,Epsilon,,,34
Ghana,2021-06-28,Eta,2,5.88,34
Ghana,2021-06-28,Iota,0,0.0,34
Ghana,2021-06-28,Lambda,,,34
Ghana,2021-06-28,Mu,,,34
Ghana,2021-06-28,S:677H.Robin1,,,34
Ghana,2021-06-28,S:677P.Pelican,,,34
Ghana,2021-06-28,B.1.1.302,,,34
Ghana,2021-06-28,B.1.1.277,,,34
Ghana,2021-06-28,B.1.367,,,34
Ghana,2021-06-28,others,8,23.53,34
Ghana,2021-06-28,non_who,8,23.53,34
Ghana,2021-07-12,B.1.160,,,105
Ghana,2021-07-12,B.1.620,0,0.0,105
Ghana,2021-07-12,B.1.258,0,0.0,105
Ghana,2021-07-12,B.1.221,,,105
Ghana,2021-07-12,B.1.1.519,,,105
Ghana,2021-07-12,B.1.177,0,0.0,105
Ghana,2021-07-12,Beta,0,0.0,105
Ghana,2021-07-12,Alpha,0,0.0,105
Ghana,2021-07-12,Gamma,0,0.0,105
Ghana,2021-07-12,Delta,85,80.95,105
Ghana,2021-07-12,Kappa,0,0.0,105
Ghana,2021-07-12,Epsilon,,,105
Ghana,2021-07-12,Eta,1,0.95,105
Ghana,2021-07-12,Iota,0,0.0,105
Ghana,2021-07-12,Lambda,,,105
Ghana,2021-07-12,Mu,,,105
Ghana,2021-07-12,S:677H.Robin1,,,105
Ghana,2021-07-12,S:677P.Pelican,,,105
Ghana,2021-07-12,B.1.1.302,,,105
Ghana,2021-07-12,B.1.1.277,,,105
Ghana,2021-07-12,B.1.367,,,105
Ghana,2021-07-12,others,19,18.1,105
Ghana,2021-07-12,non_who,19,18.1,105
Ghana,2021-07-26,B.1.160,,,113
Ghana,2021-07-26,B.1.620,0,0.0,113
Ghana,2021-07-26,B.1.258,0,0.0,113
Ghana,2021-07-26,B.1.221,,,113
Ghana,2021-07-26,B.1.1.519,,,113
Ghana,2021-07-26,B.1.177,0,0.0,113
Ghana,2021-07-26,Beta,0,0.0,113
Ghana,2021-07-26,Alpha,0,0.0,113
Ghana,2021-07-26,Gamma,0,0.0,113
Ghana,2021-07-26,Delta,107,94.69,113
Ghana,2021-07-26,Kappa,0,0.0,113
Ghana,2021-07-26,Epsilon,,,113
Ghana,2021-07-26,Eta,0,0.0,113
Ghana,2021-07-26,Iota,0,0.0,113
Ghana,2021-07-26,Lambda,,,113
Ghana,2021-07-26,Mu,,,113
Ghana,2021-07-26,S:677H.Robin1,,,113
Ghana,2021-07-26,S:677P.Pelican,,,113
Ghana,2021-07-26,B.1.1.302,,,113
Ghana,2021-07-26,B.1.1.277,,,113
Ghana,2021-07-26,B.1.367,,,113
Ghana,2021-07-26,others,6,5.31,113
Ghana,2021-07-26,non_who,6,5.31,113
Ghana,2021-08-09,B.1.160,,,85
Ghana,2021-08-09,B.1.620,0,0.0,85
Ghana,2021-08-09,B.1.258,0,0.0,85
Ghana,2021-08-09,B.1.221,,,85
Ghana,2021-08-09,B.1.1.519,,,85
Ghana,2021-08-09,B.1.177,0,0.0,85
Ghana,2021-08-09,Beta,0,0.0,85
Ghana,2021-08-09,Alpha,0,0.0,85
Ghana,2021-08-09,Gamma,0,0.0,85
Ghana,2021-08-09,Delta,79,92.94,85
Ghana,2021-08-09,Kappa,0,0.0,85
Ghana,2021-08-09,Epsilon,,,85
Ghana,2021-08-09,Eta,0,0.0,85
Ghana,2021-08-09,Iota,0,0.0,85
Ghana,2021-08-09,Lambda,,,85
Ghana,2021-08-09,Mu,,,85
Ghana,2021-08-09,S:677H.Robin1,,,85
Ghana,2021-08-09,S:677P.Pelican,,,85
Ghana,2021-08-09,B.1.1.302,,,85
Ghana,2021-08-09,B.1.1.277,,,85
Ghana,2021-08-09,B.1.367,,,85
Ghana,2021-08-09,others,6,7.06,85
Ghana,2021-08-09,non_who,6,7.06,85
Ghana,2021-08-23,B.1.160,,,50
Ghana,2021-08-23,B.1.620,0,0.0,50
Ghana,2021-08-23,B.1.258,0,0.0,50
Ghana,2021-08-23,B.1.221,,,50
Ghana,2021-08-23,B.1.1.519,,,50
Ghana,2021-08-23,B.1.177,0,0.0,50
Ghana,2021-08-23,Beta,0,0.0,50
Ghana,2021-08-23,Alpha,0,0.0,50
Ghana,2021-08-23,Gamma,0,0.0,50
Ghana,2021-08-23,Delta,50,100.0,50
Ghana,2021-08-23,Kappa,0,0.0,50
Ghana,2021-08-23,Epsilon,,,50
Ghana,2021-08-23,Eta,0,0.0,50
Ghana,2021-08-23,Iota,0,0.0,50
Ghana,2021-08-23,Lambda,,,50
Ghana,2021-08-23,Mu,,,50
Ghana,2021-08-23,S:677H.Robin1,,,50
Ghana,2021-08-23,S:677P.Pelican,,,50
Ghana,2021-08-23,B.1.1.302,,,50
Ghana,2021-08-23,B.1.1.277,,,50
Ghana,2021-08-23,B.1.367,,,50
Ghana,2021-08-23,others,0,0.0,50
Ghana,2021-08-23,non_who,0,0.0,50
Greece,2020-09-28,B.1.160,1,2.5,40
Greece,2020-09-28,B.1.620,,,40
Greece,2020-09-28,B.1.258,1,2.5,40
Greece,2020-09-28,B.1.221,0,0.0,40
Greece,2020-09-28,B.1.1.519,,,40
Greece,2020-09-28,B.1.177,4,10.0,40
Greece,2020-09-28,Beta,0,0.0,40
Greece,2020-09-28,Alpha,0,0.0,40
Greece,2020-09-28,Gamma,0,0.0,40
Greece,2020-09-28,Delta,0,0.0,40
Greece,2020-09-28,Kappa,0,0.0,40
Greece,2020-09-28,Epsilon,,,40
Greece,2020-09-28,Eta,0,0.0,40
Greece,2020-09-28,Iota,,,40
Greece,2020-09-28,Lambda,,,40
Greece,2020-09-28,Mu,,,40
Greece,2020-09-28,S:677H.Robin1,,,40
Greece,2020-09-28,S:677P.Pelican,,,40
Greece,2020-09-28,B.1.1.302,,,40
Greece,2020-09-28,B.1.1.277,0,0.0,40
Greece,2020-09-28,B.1.367,0,0.0,40
Greece,2020-09-28,others,34,85.0,40
Greece,2020-09-28,non_who,40,100.0,40
Greece,2020-10-12,B.1.160,1,2.38,42
Greece,2020-10-12,B.1.620,,,42
Greece,2020-10-12,B.1.258,1,2.38,42
Greece,2020-10-12,B.1.221,0,0.0,42
Greece,2020-10-12,B.1.1.519,,,42
Greece,2020-10-12,B.1.177,6,14.29,42
Greece,2020-10-12,Beta,0,0.0,42
Greece,2020-10-12,Alpha,0,0.0,42
Greece,2020-10-12,Gamma,0,0.0,42
Greece,2020-10-12,Delta,0,0.0,42
Greece,2020-10-12,Kappa,0,0.0,42
Greece,2020-10-12,Epsilon,,,42
Greece,2020-10-12,Eta,0,0.0,42
Greece,2020-10-12,Iota,,,42
Greece,2020-10-12,Lambda,,,42
Greece,2020-10-12,Mu,,,42
Greece,2020-10-12,S:677H.Robin1,,,42
Greece,2020-10-12,S:677P.Pelican,,,42
Greece,2020-10-12,B.1.1.302,,,42
Greece,2020-10-12,B.1.1.277,1,2.38,42
Greece,2020-10-12,B.1.367,0,0.0,42
Greece,2020-10-12,others,33,78.57,42
Greece,2020-10-12,non_who,42,100.0,42
Greece,2020-11-09,B.1.160,6,2.9,207
Greece,2020-11-09,B.1.620,,,207
Greece,2020-11-09,B.1.258,7,3.38,207
Greece,2020-11-09,B.1.221,6,2.9,207
Greece,2020-11-09,B.1.1.519,,,207
Greece,2020-11-09,B.1.177,36,17.39,207
Greece,2020-11-09,Beta,0,0.0,207
Greece,2020-11-09,Alpha,0,0.0,207
Greece,2020-11-09,Gamma,0,0.0,207
Greece,2020-11-09,Delta,0,0.0,207
Greece,2020-11-09,Kappa,0,0.0,207
Greece,2020-11-09,Epsilon,,,207
Greece,2020-11-09,Eta,0,0.0,207
Greece,2020-11-09,Iota,,,207
Greece,2020-11-09,Lambda,,,207
Greece,2020-11-09,Mu,,,207
Greece,2020-11-09,S:677H.Robin1,,,207
Greece,2020-11-09,S:677P.Pelican,,,207
Greece,2020-11-09,B.1.1.302,,,207
Greece,2020-11-09,B.1.1.277,2,0.97,207
Greece,2020-11-09,B.1.367,0,0.0,207
Greece,2020-11-09,others,150,72.46,207
Greece,2020-11-09,non_who,207,100.0,207
Greece,2020-11-23,B.1.160,4,2.84,141
Greece,2020-11-23,B.1.620,,,141
Greece,2020-11-23,B.1.258,27,19.15,141
Greece,2020-11-23,B.1.221,6,4.26,141
Greece,2020-11-23,B.1.1.519,,,141
Greece,2020-11-23,B.1.177,54,38.3,141
Greece,2020-11-23,Beta,0,0.0,141
Greece,2020-11-23,Alpha,0,0.0,141
Greece,2020-11-23,Gamma,0,0.0,141
Greece,2020-11-23,Delta,0,0.0,141
Greece,2020-11-23,Kappa,0,0.0,141
Greece,2020-11-23,Epsilon,,,141
Greece,2020-11-23,Eta,0,0.0,141
Greece,2020-11-23,Iota,,,141
Greece,2020-11-23,Lambda,,,141
Greece,2020-11-23,Mu,,,141
Greece,2020-11-23,S:677H.Robin1,,,141
Greece,2020-11-23,S:677P.Pelican,,,141
Greece,2020-11-23,B.1.1.302,,,141
Greece,2020-11-23,B.1.1.277,1,0.71,141
Greece,2020-11-23,B.1.367,0,0.0,141
Greece,2020-11-23,others,49,34.74,141
Greece,2020-11-23,non_who,141,100.0,141
Greece,2020-12-07,B.1.160,4,5.13,78
Greece,2020-12-07,B.1.620,,,78
Greece,2020-12-07,B.1.258,3,3.85,78
Greece,2020-12-07,B.1.221,5,6.41,78
Greece,2020-12-07,B.1.1.519,,,78
Greece,2020-12-07,B.1.177,17,21.79,78
Greece,2020-12-07,Beta,0,0.0,78
Greece,2020-12-07,Alpha,0,0.0,78
Greece,2020-12-07,Gamma,0,0.0,78
Greece,2020-12-07,Delta,0,0.0,78
Greece,2020-12-07,Kappa,0,0.0,78
Greece,2020-12-07,Epsilon,,,78
Greece,2020-12-07,Eta,0,0.0,78
Greece,2020-12-07,Iota,,,78
Greece,2020-12-07,Lambda,,,78
Greece,2020-12-07,Mu,,,78
Greece,2020-12-07,S:677H.Robin1,,,78
Greece,2020-12-07,S:677P.Pelican,,,78
Greece,2020-12-07,B.1.1.302,,,78
Greece,2020-12-07,B.1.1.277,0,0.0,78
Greece,2020-12-07,B.1.367,0,0.0,78
Greece,2020-12-07,others,49,62.82,78
Greece,2020-12-07,non_who,78,100.0,78
Greece,2020-12-21,B.1.160,5,1.89,264
Greece,2020-12-21,B.1.620,,,264
Greece,2020-12-21,B.1.258,4,1.52,264
Greece,2020-12-21,B.1.221,35,13.26,264
Greece,2020-12-21,B.1.1.519,,,264
Greece,2020-12-21,B.1.177,63,23.86,264
Greece,2020-12-21,Beta,0,0.0,264
Greece,2020-12-21,Alpha,10,3.79,264
Greece,2020-12-21,Gamma,0,0.0,264
Greece,2020-12-21,Delta,0,0.0,264
Greece,2020-12-21,Kappa,0,0.0,264
Greece,2020-12-21,Epsilon,,,264
Greece,2020-12-21,Eta,0,0.0,264
Greece,2020-12-21,Iota,,,264
Greece,2020-12-21,Lambda,,,264
Greece,2020-12-21,Mu,,,264
Greece,2020-12-21,S:677H.Robin1,,,264
Greece,2020-12-21,S:677P.Pelican,,,264
Greece,2020-12-21,B.1.1.302,,,264
Greece,2020-12-21,B.1.1.277,0,0.0,264
Greece,2020-12-21,B.1.367,0,0.0,264
Greece,2020-12-21,others,147,55.68,264
Greece,2020-12-21,non_who,254,96.21,264
Greece,2021-01-04,B.1.160,0,0.0,172
Greece,2021-01-04,B.1.620,,,172
Greece,2021-01-04,B.1.258,11,6.4,172
Greece,2021-01-04,B.1.221,18,10.47,172
Greece,2021-01-04,B.1.1.519,,,172
Greece,2021-01-04,B.1.177,85,49.42,172
Greece,2021-01-04,Beta,0,0.0,172
Greece,2021-01-04,Alpha,11,6.4,172
Greece,2021-01-04,Gamma,0,0.0,172
Greece,2021-01-04,Delta,0,0.0,172
Greece,2021-01-04,Kappa,0,0.0,172
Greece,2021-01-04,Epsilon,,,172
Greece,2021-01-04,Eta,0,0.0,172
Greece,2021-01-04,Iota,,,172
Greece,2021-01-04,Lambda,,,172
Greece,2021-01-04,Mu,,,172
Greece,2021-01-04,S:677H.Robin1,,,172
Greece,2021-01-04,S:677P.Pelican,,,172
Greece,2021-01-04,B.1.1.302,,,172
Greece,2021-01-04,B.1.1.277,0,0.0,172
Greece,2021-01-04,B.1.367,0,0.0,172
Greece,2021-01-04,others,47,27.31,172
Greece,2021-01-04,non_who,161,93.6,172
Greece,2021-01-11,B.1.160,0,0.0,48
Greece,2021-01-11,B.1.620,,,48
Greece,2021-01-11,B.1.258,5,10.42,48
Greece,2021-01-11,B.1.221,9,18.75,48
Greece,2021-01-11,B.1.1.519,,,48
Greece,2021-01-11,B.1.177,12,25.0,48
Greece,2021-01-11,Beta,0,0.0,48
Greece,2021-01-11,Alpha,9,18.75,48
Greece,2021-01-11,Gamma,0,0.0,48
Greece,2021-01-11,Delta,0,0.0,48
Greece,2021-01-11,Kappa,0,0.0,48
Greece,2021-01-11,Epsilon,,,48
Greece,2021-01-11,Eta,0,0.0,48
Greece,2021-01-11,Iota,,,48
Greece,2021-01-11,Lambda,,,48
Greece,2021-01-11,Mu,,,48
Greece,2021-01-11,S:677H.Robin1,,,48
Greece,2021-01-11,S:677P.Pelican,,,48
Greece,2021-01-11,B.1.1.302,,,48
Greece,2021-01-11,B.1.1.277,0,0.0,48
Greece,2021-01-11,B.1.367,0,0.0,48
Greece,2021-01-11,others,13,27.08,48
Greece,2021-01-11,non_who,39,81.25,48
Greece,2021-01-25,B.1.160,0,0.0,142
Greece,2021-01-25,B.1.620,,,142
Greece,2021-01-25,B.1.258,3,2.11,142
Greece,2021-01-25,B.1.221,17,11.97,142
Greece,2021-01-25,B.1.1.519,,,142
Greece,2021-01-25,B.1.177,30,21.13,142
Greece,2021-01-25,Beta,3,2.11,142
Greece,2021-01-25,Alpha,47,33.1,142
Greece,2021-01-25,Gamma,0,0.0,142
Greece,2021-01-25,Delta,0,0.0,142
Greece,2021-01-25,Kappa,0,0.0,142
Greece,2021-01-25,Epsilon,,,142
Greece,2021-01-25,Eta,0,0.0,142
Greece,2021-01-25,Iota,,,142
Greece,2021-01-25,Lambda,,,142
Greece,2021-01-25,Mu,,,142
Greece,2021-01-25,S:677H.Robin1,,,142
Greece,2021-01-25,S:677P.Pelican,,,142
Greece,2021-01-25,B.1.1.302,,,142
Greece,2021-01-25,B.1.1.277,0,0.0,142
Greece,2021-01-25,B.1.367,0,0.0,142
Greece,2021-01-25,others,42,29.58,142
Greece,2021-01-25,non_who,92,64.79,142
Greece,2021-02-08,B.1.160,0,0.0,111
Greece,2021-02-08,B.1.620,,,111
Greece,2021-02-08,B.1.258,1,0.9,111
Greece,2021-02-08,B.1.221,11,9.91,111
Greece,2021-02-08,B.1.1.519,,,111
Greece,2021-02-08,B.1.177,21,18.92,111
Greece,2021-02-08,Beta,7,6.31,111
Greece,2021-02-08,Alpha,57,51.35,111
Greece,2021-02-08,Gamma,0,0.0,111
Greece,2021-02-08,Delta,0,0.0,111
Greece,2021-02-08,Kappa,0,0.0,111
Greece,2021-02-08,Epsilon,,,111
Greece,2021-02-08,Eta,0,0.0,111
Greece,2021-02-08,Iota,,,111
Greece,2021-02-08,Lambda,,,111
Greece,2021-02-08,Mu,,,111
Greece,2021-02-08,S:677H.Robin1,,,111
Greece,2021-02-08,S:677P.Pelican,,,111
Greece,2021-02-08,B.1.1.302,,,111
Greece,2021-02-08,B.1.1.277,0,0.0,111
Greece,2021-02-08,B.1.367,0,0.0,111
Greece,2021-02-08,others,14,12.61,111
Greece,2021-02-08,non_who,47,42.34,111
Greece,2021-02-22,B.1.160,2,1.4,143
Greece,2021-02-22,B.1.620,,,143
Greece,2021-02-22,B.1.258,0,0.0,143
Greece,2021-02-22,B.1.221,1,0.7,143
Greece,2021-02-22,B.1.1.519,,,143
Greece,2021-02-22,B.1.177,48,33.57,143
Greece,2021-02-22,Beta,4,2.8,143
Greece,2021-02-22,Alpha,69,48.25,143
Greece,2021-02-22,Gamma,0,0.0,143
Greece,2021-02-22,Delta,0,0.0,143
Greece,2021-02-22,Kappa,0,0.0,143
Greece,2021-02-22,Epsilon,,,143
Greece,2021-02-22,Eta,0,0.0,143
Greece,2021-02-22,Iota,,,143
Greece,2021-02-22,Lambda,,,143
Greece,2021-02-22,Mu,,,143
Greece,2021-02-22,S:677H.Robin1,,,143
Greece,2021-02-22,S:677P.Pelican,,,143
Greece,2021-02-22,B.1.1.302,,,143
Greece,2021-02-22,B.1.1.277,0,0.0,143
Greece,2021-02-22,B.1.367,0,0.0,143
Greece,2021-02-22,others,19,13.28,143
Greece,2021-02-22,non_who,70,48.95,143
Greece,2021-03-08,B.1.160,1,0.09,1114
Greece,2021-03-08,B.1.620,,,1114
Greece,2021-03-08,B.1.258,1,0.09,1114
Greece,2021-03-08,B.1.221,12,1.08,1114
Greece,2021-03-08,B.1.1.519,,,1114
Greece,2021-03-08,B.1.177,80,7.18,1114
Greece,2021-03-08,Beta,4,0.36,1114
Greece,2021-03-08,Alpha,988,88.69,1114
Greece,2021-03-08,Gamma,0,0.0,1114
Greece,2021-03-08,Delta,0,0.0,1114
Greece,2021-03-08,Kappa,0,0.0,1114
Greece,2021-03-08,Epsilon,,,1114
Greece,2021-03-08,Eta,0,0.0,1114
Greece,2021-03-08,Iota,,,1114
Greece,2021-03-08,Lambda,,,1114
Greece,2021-03-08,Mu,,,1114
Greece,2021-03-08,S:677H.Robin1,,,1114
Greece,2021-03-08,S:677P.Pelican,,,1114
Greece,2021-03-08,B.1.1.302,,,1114
Greece,2021-03-08,B.1.1.277,0,0.0,1114
Greece,2021-03-08,B.1.367,0,0.0,1114
Greece,2021-03-08,others,28,2.51,1114
Greece,2021-03-08,non_who,122,10.95,1114
Greece,2021-03-22,B.1.160,0,0.0,1040
Greece,2021-03-22,B.1.620,,,1040
Greece,2021-03-22,B.1.258,0,0.0,1040
Greece,2021-03-22,B.1.221,2,0.19,1040
Greece,2021-03-22,B.1.1.519,,,1040
Greece,2021-03-22,B.1.177,40,3.85,1040
Greece,2021-03-22,Beta,3,0.29,1040
Greece,2021-03-22,Alpha,972,93.46,1040
Greece,2021-03-22,Gamma,0,0.0,1040
Greece,2021-03-22,Delta,0,0.0,1040
Greece,2021-03-22,Kappa,0,0.0,1040
Greece,2021-03-22,Epsilon,,,1040
Greece,2021-03-22,Eta,1,0.1,1040
Greece,2021-03-22,Iota,,,1040
Greece,2021-03-22,Lambda,,,1040
Greece,2021-03-22,Mu,,,1040
Greece,2021-03-22,S:677H.Robin1,,,1040
Greece,2021-03-22,S:677P.Pelican,,,1040
Greece,2021-03-22,B.1.1.302,,,1040
Greece,2021-03-22,B.1.1.277,0,0.0,1040
Greece,2021-03-22,B.1.367,0,0.0,1040
Greece,2021-03-22,others,22,2.11,1040
Greece,2021-03-22,non_who,64,6.15,1040
Greece,2021-04-05,B.1.160,0,0.0,338
Greece,2021-04-05,B.1.620,,,338
Greece,2021-04-05,B.1.258,1,0.3,338
Greece,2021-04-05,B.1.221,3,0.89,338
Greece,2021-04-05,B.1.1.519,,,338
Greece,2021-04-05,B.1.177,10,2.96,338
Greece,2021-04-05,Beta,6,1.78,338
Greece,2021-04-05,Alpha,293,86.69,338
Greece,2021-04-05,Gamma,0,0.0,338
Greece,2021-04-05,Delta,1,0.3,338
Greece,2021-04-05,Kappa,0,0.0,338
Greece,2021-04-05,Epsilon,,,338
Greece,2021-04-05,Eta,0,0.0,338
Greece,2021-04-05,Iota,,,338
Greece,2021-04-05,Lambda,,,338
Greece,2021-04-05,Mu,,,338
Greece,2021-04-05,S:677H.Robin1,,,338
Greece,2021-04-05,S:677P.Pelican,,,338
Greece,2021-04-05,B.1.1.302,,,338
Greece,2021-04-05,B.1.1.277,0,0.0,338
Greece,2021-04-05,B.1.367,0,0.0,338
Greece,2021-04-05,others,24,7.08,338
Greece,2021-04-05,non_who,38,11.23,338
Greece,2021-04-19,B.1.160,0,0.0,609
Greece,2021-04-19,B.1.620,,,609
Greece,2021-04-19,B.1.258,0,0.0,609
Greece,2021-04-19,B.1.221,1,0.16,609
Greece,2021-04-19,B.1.1.519,,,609
Greece,2021-04-19,B.1.177,6,0.99,609
Greece,2021-04-19,Beta,5,0.82,609
Greece,2021-04-19,Alpha,538,88.34,609
Greece,2021-04-19,Gamma,0,0.0,609
Greece,2021-04-19,Delta,0,0.0,609
Greece,2021-04-19,Kappa,1,0.16,609
Greece,2021-04-19,Epsilon,,,609
Greece,2021-04-19,Eta,1,0.16,609
Greece,2021-04-19,Iota,,,609
Greece,2021-04-19,Lambda,,,609
Greece,2021-04-19,Mu,,,609
Greece,2021-04-19,S:677H.Robin1,,,609
Greece,2021-04-19,S:677P.Pelican,,,609
Greece,2021-04-19,B.1.1.302,,,609
Greece,2021-04-19,B.1.1.277,0,0.0,609
Greece,2021-04-19,B.1.367,0,0.0,609
Greece,2021-04-19,others,57,9.37,609
Greece,2021-04-19,non_who,64,10.52,609
Greece,2021-05-03,B.1.160,0,0.0,1269
Greece,2021-05-03,B.1.620,,,1269
Greece,2021-05-03,B.1.258,0,0.0,1269
Greece,2021-05-03,B.1.221,1,0.08,1269
Greece,2021-05-03,B.1.1.519,,,1269
Greece,2021-05-03,B.1.177,3,0.24,1269
Greece,2021-05-03,Beta,5,0.39,1269
Greece,2021-05-03,Alpha,1014,79.91,1269
Greece,2021-05-03,Gamma,0,0.0,1269
Greece,2021-05-03,Delta,8,0.63,1269
Greece,2021-05-03,Kappa,0,0.0,1269
Greece,2021-05-03,Epsilon,,,1269
Greece,2021-05-03,Eta,0,0.0,1269
Greece,2021-05-03,Iota,,,1269
Greece,2021-05-03,Lambda,,,1269
Greece,2021-05-03,Mu,,,1269
Greece,2021-05-03,S:677H.Robin1,,,1269
Greece,2021-05-03,S:677P.Pelican,,,1269
Greece,2021-05-03,B.1.1.302,,,1269
Greece,2021-05-03,B.1.1.277,0,0.0,1269
Greece,2021-05-03,B.1.367,0,0.0,1269
Greece,2021-05-03,others,238,18.75,1269
Greece,2021-05-03,non_who,242,19.07,1269
Greece,2021-05-17,B.1.160,0,0.0,1255
Greece,2021-05-17,B.1.620,,,1255
Greece,2021-05-17,B.1.258,0,0.0,1255
Greece,2021-05-17,B.1.221,0,0.0,1255
Greece,2021-05-17,B.1.1.519,,,1255
Greece,2021-05-17,B.1.177,1,0.08,1255
Greece,2021-05-17,Beta,6,0.48,1255
Greece,2021-05-17,Alpha,1010,80.48,1255
Greece,2021-05-17,Gamma,1,0.08,1255
Greece,2021-05-17,Delta,1,0.08,1255
Greece,2021-05-17,Kappa,0,0.0,1255
Greece,2021-05-17,Epsilon,,,1255
Greece,2021-05-17,Eta,0,0.0,1255
Greece,2021-05-17,Iota,,,1255
Greece,2021-05-17,Lambda,,,1255
Greece,2021-05-17,Mu,,,1255
Greece,2021-05-17,S:677H.Robin1,,,1255
Greece,2021-05-17,S:677P.Pelican,,,1255
Greece,2021-05-17,B.1.1.302,,,1255
Greece,2021-05-17,B.1.1.277,0,0.0,1255
Greece,2021-05-17,B.1.367,0,0.0,1255
Greece,2021-05-17,others,236,18.8,1255
Greece,2021-05-17,non_who,237,18.88,1255
Greece,2021-05-31,B.1.160,0,0.0,562
Greece,2021-05-31,B.1.620,,,562
Greece,2021-05-31,B.1.258,0,0.0,562
Greece,2021-05-31,B.1.221,0,0.0,562
Greece,2021-05-31,B.1.1.519,,,562
Greece,2021-05-31,B.1.177,0,0.0,562
Greece,2021-05-31,Beta,1,0.18,562
Greece,2021-05-31,Alpha,421,74.91,562
Greece,2021-05-31,Gamma,0,0.0,562
Greece,2021-05-31,Delta,0,0.0,562
Greece,2021-05-31,Kappa,0,0.0,562
Greece,2021-05-31,Epsilon,,,562
Greece,2021-05-31,Eta,0,0.0,562
Greece,2021-05-31,Iota,,,562
Greece,2021-05-31,Lambda,,,562
Greece,2021-05-31,Mu,,,562
Greece,2021-05-31,S:677H.Robin1,,,562
Greece,2021-05-31,S:677P.Pelican,,,562
Greece,2021-05-31,B.1.1.302,,,562
Greece,2021-05-31,B.1.1.277,0,0.0,562
Greece,2021-05-31,B.1.367,0,0.0,562
Greece,2021-05-31,others,140,24.91,562
Greece,2021-05-31,non_who,140,24.91,562
Greece,2021-06-14,B.1.160,0,0.0,183
Greece,2021-06-14,B.1.620,,,183
Greece,2021-06-14,B.1.258,0,0.0,183
Greece,2021-06-14,B.1.221,0,0.0,183
Greece,2021-06-14,B.1.1.519,,,183
Greece,2021-06-14,B.1.177,0,0.0,183
Greece,2021-06-14,Beta,2,1.09,183
Greece,2021-06-14,Alpha,51,27.87,183
Greece,2021-06-14,Gamma,0,0.0,183
Greece,2021-06-14,Delta,1,0.55,183
Greece,2021-06-14,Kappa,0,0.0,183
Greece,2021-06-14,Epsilon,,,183
Greece,2021-06-14,Eta,0,0.0,183
Greece,2021-06-14,Iota,,,183
Greece,2021-06-14,Lambda,,,183
Greece,2021-06-14,Mu,,,183
Greece,2021-06-14,S:677H.Robin1,,,183
Greece,2021-06-14,S:677P.Pelican,,,183
Greece,2021-06-14,B.1.1.302,,,183
Greece,2021-06-14,B.1.1.277,0,0.0,183
Greece,2021-06-14,B.1.367,0,0.0,183
Greece,2021-06-14,others,129,70.49,183
Greece,2021-06-14,non_who,129,70.49,183
Greece,2021-06-28,B.1.160,0,0.0,84
Greece,2021-06-28,B.1.620,,,84
Greece,2021-06-28,B.1.258,0,0.0,84
Greece,2021-06-28,B.1.221,0,0.0,84
Greece,2021-06-28,B.1.1.519,,,84
Greece,2021-06-28,B.1.177,0,0.0,84
Greece,2021-06-28,Beta,0,0.0,84
Greece,2021-06-28,Alpha,38,45.24,84
Greece,2021-06-28,Gamma,0,0.0,84
Greece,2021-06-28,Delta,6,7.14,84
Greece,2021-06-28,Kappa,0,0.0,84
Greece,2021-06-28,Epsilon,,,84
Greece,2021-06-28,Eta,0,0.0,84
Greece,2021-06-28,Iota,,,84
Greece,2021-06-28,Lambda,,,84
Greece,2021-06-28,Mu,,,84
Greece,2021-06-28,S:677H.Robin1,,,84
Greece,2021-06-28,S:677P.Pelican,,,84
Greece,2021-06-28,B.1.1.302,,,84
Greece,2021-06-28,B.1.1.277,0,0.0,84
